"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SGPP2",0.477561608497154,0.598121786142979,0.014,0.01,1
"ENTPD6",0.477664569099534,0.647041640678207,0.018,0.013,1
"CDC16",0.4783484350346,-0.336936267706825,0.021,0.027,1
"RBM25",0.478456007931653,-0.280747633726408,0.094,0.106,1
"SIN3B",0.478457555703349,0.553907152343217,0.014,0.01,1
"CNST",0.479243441129172,0.46287394769513,0.018,0.013,1
"QSER1",0.479354420553224,0.508229984956868,0.014,0.01,1
"INTS4",0.479638603757561,0.475902651267284,0.018,0.013,1
"C9orf37",0.4798031968032,0.70335494854395,0.014,0.01,1
"CEP41",0.480252202113891,0.386375790248807,0.014,0.01,1
"CCAR2",0.480271517263282,0.605644286191683,0.031,0.025,1
"NKG7",0.481617080628504,0.632201980800114,0.018,0.013,1
"METTL17",0.482013308185472,0.508965663190846,0.018,0.013,1
"XPO6",0.482013308185472,0.428397646724334,0.018,0.013,1
"ZBTB21",0.482050511612162,0.403853598624142,0.014,0.01,1
"AL590452.1",0.482500660460086,0.29074036104118,0.014,0.01,1
"BBS4",0.482500660460086,0.299915405287745,0.014,0.01,1
"TMEM214",0.482806294835501,0.531413573170875,0.018,0.013,1
"UBQLN2",0.482829628170453,0.467970082949242,0.065,0.057,1
"UTP14A",0.484166397357941,0.467184158898696,0.031,0.025,1
"MORN2",0.485206330745128,0.331607373652302,0.014,0.01,1
"CLIP1",0.485209373697667,0.295436312671621,0.044,0.037,1
"MAT2A",0.486371768016621,0.276156087214273,0.064,0.055,1
"SSBP2",0.48700922677425,-0.414417035976065,0.02,0.025,1
"GNB1L",0.487632989897209,-0.793385474075089,0.018,0.023,1
"PEX3",0.488317857642019,0.273129111759947,0.035,0.029,1
"PROSC",0.489848945534186,-0.312851313074451,0.046,0.054,1
"MOAP1",0.490072143303083,-0.373451926165033,0.029,0.035,1
"ZC3HC1",0.490494140296521,0.398901488121821,0.031,0.025,1
"C6orf106",0.494032733085535,-0.484941348973133,0.018,0.023,1
"USP4",0.495434477935487,0.368499753365228,0.05,0.042,1
"MAP4K5",0.495648972118755,0.383807654526879,0.031,0.025,1
"RIT1",0.496257332318476,0.368011909212488,0.031,0.025,1
"XIST",0.496294734381751,0.488420791196815,0.07,0.062,1
"RAB9A",0.496529223343711,0.362224158839034,0.069,0.06,1
"RNF219",0.497048636464148,0.509673314129784,0.051,0.044,1
"POGZ",0.497170600459947,0.387164738441002,0.031,0.025,1
"UCK1",0.497607468694213,-0.458643002608484,0.018,0.023,1
"ZNF414",0.497607468694213,-0.457766057774031,0.018,0.023,1
"GSAP",0.497971133216516,-0.514735713436498,0.027,0.034,1
"TOP1MT",0.498570181780403,0.546652655906159,0.027,0.022,1
"SPAG9",0.500221282647668,0.280831696737942,0.031,0.025,1
"SSBP4",0.500477133548537,-0.453886974844087,0.018,0.023,1
"ATP6V0A2",0.501444330092462,0.315417908163665,0.031,0.025,1
"PBRM1",0.502216327616177,-0.601085296861082,0.043,0.05,1
"ACIN1",0.502282745568615,0.42038627222923,0.055,0.047,1
"RCAN3",0.502704343333302,-0.75728497410232,0.017,0.022,1
"STARD3NL",0.5033108255992,0.282763097947673,0.05,0.042,1
"TP53TG1",0.505159013130617,-0.368424842773147,0.018,0.023,1
"MYNN",0.506038689243504,-0.261532881436514,0.027,0.034,1
"ACYP2",0.508358667373301,0.461093922670473,0.037,0.03,1
"PPP3CA",0.50873300422519,0.345990464542656,0.027,0.022,1
"POU2AF1",0.509199167421114,-0.264741219039326,0.072,0.081,1
"UBAP2L",0.509345070038849,-0.263496543002502,0.027,0.034,1
"RHOT1",0.510651878881716,0.478799229425046,0.023,0.018,1
"RRP9",0.511599409558295,-0.496148159923462,0.08,0.089,1
"DIAPH1",0.512438012065746,0.938635931994389,0.023,0.018,1
"HDAC8",0.512462603309381,-0.497970973586729,0.017,0.022,1
"CMC1",0.513081389468956,0.401498472220146,0.067,0.059,1
"ZNF195",0.513141816087242,-0.487026408539124,0.026,0.032,1
"UBE2W",0.513153368284877,0.541895387740567,0.023,0.018,1
"EXOSC5",0.513453330949261,-0.254290951359933,0.06,0.069,1
"RP11-66N24.4",0.51402049374937,0.31202693309714,0.027,0.022,1
"MDM1",0.514350460508064,-0.440162609277838,0.017,0.022,1
"HIST1H1D",0.514585663575097,0.530046418298629,0.023,0.018,1
"HNRNPUL1",0.51492687226863,-0.573577929769663,0.042,0.049,1
"ATG4A",0.515123298530009,0.464906069351077,0.023,0.018,1
"PNPLA2",0.515484902674169,-0.39622001559333,0.017,0.022,1
"NEK1",0.516378940293967,0.616036352205649,0.023,0.018,1
"SNX14",0.517097149086639,0.497199375174023,0.023,0.018,1
"AP3D1",0.5173785217964,-0.565543398659265,0.017,0.022,1
"UMPS",0.51799846360979,-0.257761331653754,0.044,0.052,1
"ATP6V1H",0.518187824623154,0.384549842198619,0.067,0.059,1
"ELL",0.518516419265261,-0.31549332379836,0.017,0.022,1
"EDEM1",0.518571607019617,0.622128077452482,0.033,0.027,1
"SPRYD7",0.51925490711853,0.427314953004596,0.023,0.018,1
"SRSF10",0.520878741768902,0.270472101499129,0.07,0.062,1
"HSPB11",0.520905468190112,0.255300122945848,0.081,0.072,1
"C18orf8",0.521245153003334,0.256358490025979,0.037,0.03,1
"SPHK1",0.52170314850449,0.453478485081834,0.047,0.04,1
"TAF8",0.52213912079478,0.402743222406572,0.023,0.018,1
"PEX14",0.523878995115712,0.689570640107658,0.02,0.015,1
"SYNJ2BP",0.524212432912051,0.634299546037962,0.038,0.032,1
"FBXL3",0.5248715161332,-0.737439801911452,0.016,0.02,1
"SUPT3H",0.525393677084238,0.290388766493853,0.023,0.018,1
"ATXN2L",0.525666216088463,-0.743068476046913,0.016,0.02,1
"AKIRIN1",0.526150974979335,-0.326718538934914,0.086,0.096,1
"P2RY10",0.527203947792216,-0.252776526012681,0.121,0.133,1
"DDAH2",0.527336566874578,0.302590636954779,0.094,0.086,1
"IDH1",0.527854844845905,0.487405242165519,0.02,0.015,1
"ZNF566",0.528253274072243,0.520737087359883,0.02,0.015,1
"FAM78A",0.529050591873071,0.55260141721761,0.02,0.015,1
"RB1",0.529050591873071,0.499857489576784,0.02,0.015,1
"PSMD5-AS1",0.5292503009666,-0.317604055309179,0.034,0.04,1
"POMGNT1",0.530087287021092,0.905596878617967,0.016,0.012,1
"EGR3",0.530447369903123,-0.405247116446386,0.016,0.02,1
"KLK1",0.531031470293646,-0.592326513402646,0.033,0.039,1
"TRPT1",0.531266090682617,-0.36008178959116,0.026,0.032,1
"COQ7",0.531446204235454,-0.474777304930327,0.016,0.02,1
"HINFP",0.531646096730415,-0.42162128976983,0.016,0.02,1
"ERICH1",0.531697473622401,-0.367016404541711,0.042,0.049,1
"SERPINB6",0.531951763396376,-0.282814491255297,0.042,0.049,1
"BAG2",0.532241231250014,0.384134712974999,0.052,0.045,1
"UBE2Q2",0.532587743982451,-0.272730321957166,0.042,0.049,1
"HAUS4",0.5331592208444,1.08174865450342,0.012,0.008,1
"TMEM102",0.533226904943653,0.665074803473071,0.016,0.012,1
"KIFAP3",0.53344675766856,0.292104025342712,0.02,0.015,1
"MLX",0.533593843888608,-0.267464037906876,0.056,0.064,1
"DDA1",0.533601040061886,0.29124987859164,0.061,0.054,1
"YME1L1",0.534086635801767,0.42326842025923,0.047,0.04,1
"ZNF821",0.535025184264064,0.753520625723061,0.016,0.012,1
"MGA",0.535651743946649,-0.34601335226515,0.016,0.02,1
"ATF5",0.536053143273131,-0.300778113721194,0.016,0.02,1
"PDCD1",0.536297614209498,1.25674004806104,0.012,0.008,1
"TTC7A",0.536375897693135,0.477247901353105,0.016,0.012,1
"PPP3R1",0.537137665135696,-0.386295392058584,0.025,0.03,1
"CYP2U1",0.53727732562544,0.707102270960745,0.016,0.012,1
"EZH2",0.53727732562544,0.745082460716462,0.016,0.012,1
"TRMT44",0.53734580755203,0.804254174907036,0.012,0.008,1
"ZNF273",0.538179514192736,0.481602349740783,0.016,0.012,1
"R3HDM2",0.538179514192736,0.505726717989151,0.016,0.012,1
"ATP2C1",0.538469198700816,0.50335572866431,0.038,0.032,1
"RNPC3",0.538920025273907,0.631971571499071,0.012,0.008,1
"MMS19",0.538920025273907,0.635535490863965,0.012,0.008,1
"SRFBP1",0.539198504909054,0.36814570940309,0.086,0.077,1
"CHPF2",0.539404398913281,-0.791302954134893,0.014,0.018,1
"ZNF670",0.539445277746883,0.614985118879272,0.012,0.008,1
"ORC4",0.539589136904683,0.477865685929096,0.029,0.023,1
"GIMAP5",0.540438306516069,0.333372009206562,0.016,0.012,1
"CCDC152",0.540496551301552,0.636573375492008,0.012,0.008,1
"C17orf80",0.540496551301552,0.422272879115155,0.012,0.008,1
"NAAA",0.540753171537099,-0.25637707726076,0.034,0.04,1
"IPMK",0.54102257196849,0.94131181676753,0.012,0.008,1
"GRAP2",0.54102257196849,0.576606016848409,0.012,0.008,1
"UHMK1",0.541256972046144,0.319105606788989,0.072,0.064,1
"ANXA4",0.54168858665396,-0.348067699159108,0.016,0.02,1
"COA5",0.542033179078562,0.329069312309396,0.067,0.059,1
"LXN",0.542075380041498,0.56532131567867,0.012,0.008,1
"GATC",0.542075380041498,0.4682255526975,0.012,0.008,1
"SLC25A36",0.542207559401471,-0.369625456754207,0.033,0.039,1
"G6PC3",0.542248735853526,0.297629552197305,0.016,0.012,1
"ZDHHC21",0.542338725936391,0.458734249201275,0.012,0.008,1
"PSMD10",0.542772287059689,-0.636210646553945,0.014,0.018,1
"CHD6",0.542772287059689,-0.654827119209872,0.014,0.018,1
"FAM76A",0.543129209041637,0.331929099862073,0.012,0.008,1
"KIAA1279",0.543129209041637,0.445419998715748,0.012,0.008,1
"CSE1L",0.543194008619986,-0.671675138505176,0.014,0.018,1
"C3orf17",0.543560596572594,0.545941976864118,0.029,0.023,1
"LINC00944",0.543656505865899,0.392300350783783,0.012,0.008,1
"RAD50",0.543675751286249,0.301066166875529,0.061,0.054,1
"BIK",0.544184057292918,0.495697558989433,0.012,0.008,1
"UGT8",0.54471856631514,-0.677182187855579,0.023,0.029,1
"SLAMF1",0.545737984822434,0.562811892921196,0.094,0.087,1
"POLR3C",0.545890339535756,0.719847113419305,0.025,0.02,1
"COX15",0.546573643518051,-0.70587338965108,0.014,0.018,1
"SYT17",0.546825626085069,0.256628539874426,0.012,0.008,1
"MED25",0.546826312927335,0.26740275055235,0.038,0.032,1
"USP34",0.547574303167161,-0.390868751597079,0.04,0.047,1
"KLHL6",0.547595487866238,-0.253137248717335,0.025,0.03,1
"ZNF3",0.548267357974493,-0.446266458570914,0.014,0.018,1
"PTBP3",0.548695795720543,-0.440644522398146,0.031,0.037,1
"RCOR1",0.550175870756333,-0.527127405127661,0.014,0.018,1
"AES",0.55035806142296,0.311677783583092,0.067,0.059,1
"PSMD5",0.551237583089286,-0.43818958779385,0.014,0.018,1
"PDRG1",0.551262364823867,0.258644698421536,0.052,0.045,1
"TMEM14A",0.552938399496891,-0.304929014523883,0.014,0.018,1
"ZBTB25",0.553364005320762,-0.275443862663988,0.014,0.018,1
"PHKG2",0.553364005320762,-0.304969896556851,0.014,0.018,1
"PRMT3",0.554641785140208,-0.264344399576346,0.014,0.018,1
"C1orf52",0.555185921709814,0.269258056252275,0.106,0.097,1
"PLEK",0.555191540062747,-0.308776239333694,0.063,0.07,1
"ANKIB1",0.555762455320723,0.587454510493702,0.025,0.02,1
"SIDT1-AS1",0.556347732860423,-0.292797476101503,0.014,0.018,1
"TRIAP1",0.557545952590373,0.56736454919697,0.087,0.081,1
"NAA15",0.559623548105635,-0.392442482057151,0.023,0.029,1
"PFDN4",0.56006642879622,-0.270756808528217,0.033,0.039,1
"VTI1A",0.560640458376071,0.304043720246065,0.025,0.02,1
"STX12",0.560875347955495,0.308417060733494,0.034,0.029,1
"LIPA",0.561536244291463,0.42210472126106,0.059,0.052,1
"IKBKE",0.561774764294557,-0.585663268949956,0.013,0.017,1
"MRPS25",0.561869588774726,-0.277444178750171,0.078,0.087,1
"LMF2",0.562224272798129,-0.579776470439269,0.013,0.017,1
"ARFGAP2",0.562295892445349,-0.280906918749866,0.061,0.069,1
"IREB2",0.562452370940791,0.401782719549961,0.025,0.02,1
"TEFM",0.563119991605356,0.468172841318786,0.039,0.034,1
"NIFK-AS1",0.56447441768108,-0.634398295551124,0.013,0.017,1
"CAMK2D",0.565345705040795,0.778939502196163,0.014,0.018,1
"DIEXF",0.566266558399285,0.309043158094294,0.025,0.02,1
"GOLGA2",0.566277648426544,-0.670521334838704,0.013,0.017,1
"SOCS4",0.566728887613779,-0.57136217267338,0.013,0.017,1
"CSPP1",0.567631882847824,-0.567806323932811,0.013,0.017,1
"ZFPL1",0.567836087843639,-0.306791593529664,0.023,0.029,1
"PCM1",0.568231365027853,-0.317913426858321,0.046,0.052,1
"SERINC3",0.56868950531149,-0.301658790981779,0.047,0.054,1
"CACUL1",0.569728162189873,0.316213790927564,0.025,0.02,1
"SLC25A22",0.569892379642053,-0.480466352705037,0.013,0.017,1
"RBM41",0.570344993695059,-0.912804937273277,0.013,0.017,1
"CKAP4",0.570344993695059,-0.385123114013348,0.013,0.017,1
"DAP",0.570709928870304,-0.326500319569309,0.022,0.027,1
"PIGL",0.570797778995387,-0.434909674008498,0.013,0.017,1
"MCPH1",0.571225231647913,0.634412122013007,0.021,0.017,1
"ALKBH1",0.571225231647913,0.537721838111738,0.021,0.017,1
"TGOLN2",0.571296362142598,-0.275478024165588,0.069,0.077,1
"IL2RA",0.571683973279648,0.388534596776892,0.044,0.039,1
"MCAT",0.571701387920258,-0.269443794499781,0.031,0.037,1
"VPS13A",0.571773099483885,-0.464186892271566,0.022,0.027,1
"SREBF2",0.573064269424524,-0.342755208878309,0.013,0.017,1
"ITGB7",0.57337071141738,-0.273299033447047,0.03,0.035,1
"PRRC1",0.573518079336533,-0.274481983539832,0.013,0.017,1
"GDI1",0.573707690106068,-0.437398364165198,0.044,0.05,1
"DHX15",0.575035447313845,0.32345627933716,0.095,0.087,1
"CSNK1G3",0.575090795630015,-0.277539695588024,0.039,0.045,1
"RP11-108M9.4",0.578521196947932,-0.264375793279824,0.013,0.017,1
"WDFY4",0.578815087693368,0.456614378244334,0.021,0.017,1
"FNDC3A",0.579215862699356,0.42876355417211,0.021,0.017,1
"GPX7",0.57974588967208,-0.30079803539634,0.038,0.044,1
"L3MBTL2",0.580312128986427,-0.412828195868439,0.022,0.027,1
"BRF2",0.580418968698442,0.43966891796775,0.021,0.017,1
"TOR1AIP2",0.582024920775612,0.405948949783673,0.021,0.017,1
"ALCAM",0.582828686506768,0.300912168352258,0.021,0.017,1
"SLC25A43",0.585333344042162,0.739484757015851,0.017,0.013,1
"TMEM106A",0.585645908564033,0.283587927048913,0.021,0.017,1
"CTPS1",0.585959389529725,0.420185140636708,0.03,0.025,1
"MXI1",0.586451988791788,0.26033458364768,0.021,0.017,1
"OPN3",0.587586023550112,-0.330516342957627,0.044,0.05,1
"TMEM41B",0.587826330424226,-0.48354833605773,0.012,0.015,1
"AP2A1",0.587826330424226,-0.650661012846605,0.012,0.015,1
"TRIM39",0.589278089044476,-0.612699329965893,0.012,0.015,1
"VPS18",0.589366187077029,0.63230256552413,0.017,0.013,1
"RRNAD1",0.589648015862513,0.262979785098819,0.03,0.025,1
"KHSRP",0.589762375857403,-0.646901641278437,0.012,0.015,1
"TRIP12",0.589815070678829,0.707908418136016,0.017,0.013,1
"ARF3",0.589977098935597,-0.351727649313982,0.051,0.057,1
"BCL2L13",0.589993241496017,0.344595153033707,0.035,0.03,1
"NARFL",0.590004576748222,-0.416071861122438,0.012,0.015,1
"HIPK3",0.590246846024933,-0.428509527647484,0.012,0.015,1
"ZDHHC5",0.590246846024933,-0.41251125370617,0.012,0.015,1
"ACOT8",0.590246846024933,-0.366130568420391,0.012,0.015,1
"STX3",0.590731499377607,-0.370381507197738,0.012,0.015,1
"FANCL",0.590810098115458,-1.10732240879768,0.029,0.034,1
"PHC3",0.592511674923406,0.732293554253411,0.017,0.013,1
"KLF7",0.592671941241996,-0.277551432585306,0.012,0.015,1
"HYOU1",0.592671941241996,-0.294999408943226,0.012,0.015,1
"TRMT1L",0.59293665966378,0.401501991180937,0.035,0.03,1
"PRMT7",0.593411788270398,0.487696773718704,0.017,0.013,1
"LYSMD3",0.593411797900733,0.84577637401512,0.017,0.013,1
"YTHDF3",0.593862094070881,0.427934209610493,0.017,0.013,1
"PSMD12",0.593999654406915,-0.336980842053846,0.099,0.107,1
"FYB",0.594129187744436,-0.303444966621583,0.012,0.015,1
"FAM53C",0.594763155092257,0.635765178761138,0.017,0.013,1
"HIVEP1",0.595101594801388,-0.311202902309374,0.012,0.015,1
"TAF2",0.595588070631495,-0.499621227256642,0.012,0.015,1
"UBR4",0.595664840110449,0.395629673517517,0.017,0.013,1
"SETD6",0.597591376806295,-0.28304900221073,0.021,0.025,1
"NBR1",0.597921775442075,0.445274624423305,0.017,0.013,1
"ERO1L",0.597964548105265,-0.285296876704173,0.021,0.025,1
"DNAJA2",0.598236239531561,0.330652367137804,0.125,0.138,1
"TCHP",0.598510726974746,0.370802392894899,0.012,0.015,1
"SMG7",0.598825635798871,0.397250113441464,0.017,0.013,1
"SIK1",0.599377823098831,0.434123551093985,0.026,0.022,1
"ALAS1",0.599458290472591,-0.293701056753542,0.021,0.025,1
"ZNF330",0.599835589514161,-0.319035305702817,0.051,0.057,1
"HPS3",0.600102807928849,0.449218353214059,0.026,0.022,1
"FIGNL1",0.600182577188168,0.339855010017878,0.017,0.013,1
"C17orf67",0.600387337177218,1.14342464410822,0.013,0.01,1
"ORC3",0.600635212529537,0.257507768115528,0.017,0.013,1
"FAM179B",0.601140767746649,-0.318380205484892,0.021,0.025,1
"BSDC1",0.601509086581509,0.331908884502227,0.04,0.035,1
"RARA",0.60209161202339,-0.269566801718291,0.04,0.035,1
"ANXA11",0.602150260322618,-0.411035737180731,0.119,0.124,1
"C3orf14",0.602643373034999,0.394146234052133,0.026,0.022,1
"BTN2A2",0.602643373034999,0.405065346596955,0.026,0.022,1
"CTD-2568A17.5",0.602718519007442,0.951076836889575,0.013,0.01,1
"AGPAT2",0.602804596855206,-0.558843512708459,0.02,0.023,1
"PPP1R3E",0.604274892235886,-0.669587468454774,0.01,0.013,1
"TMEM161B",0.604794083954175,0.775499277217525,0.013,0.01,1
"AC104024.1",0.605115526694697,-0.568797783238742,0.027,0.032,1
"PRRG4",0.605833067092235,1.20791589082334,0.013,0.01,1
"ZNF532",0.605833067092235,0.793077313418424,0.013,0.01,1
"GTF2H5",0.605843258254875,0.281778314473501,0.05,0.044,1
"MOSPD1",0.60635285809037,0.658505211052461,0.013,0.01,1
"PIGG",0.606872823905304,0.48045791576111,0.013,0.01,1
"RNF11",0.606918282536302,-0.270025765799887,0.029,0.034,1
"SMIM8",0.607393037888498,-0.625376116031516,0.01,0.013,1
"MAU2",0.607393037888498,0.483891615027877,0.013,0.01,1
"IFI30",0.607566672864708,-0.429982150520518,0.029,0.034,1
"YBEY",0.607769595345036,-0.521115963201544,0.027,0.032,1
"SENP5",0.607913426265044,-0.64943349594303,0.01,0.013,1
"INPP5K",0.608103679551254,0.328708535552448,0.026,0.022,1
"FEM1C",0.608434013343776,0.625814971340839,0.013,0.01,1
"SASS6",0.608954798912219,-0.561199324609898,0.01,0.013,1
"GXYLT1",0.609475782757596,0.461118199393179,0.013,0.01,1
"ZNF227",0.609475782757596,-0.583494353902969,0.01,0.013,1
"SH3BP5",0.610333605227544,0.309518619914129,0.087,0.081,1
"CARD11",0.610518344426535,0.429095123051975,0.013,0.01,1
"LINC00324",0.610518344426535,0.381129084622917,0.013,0.01,1
"ALDH9A1",0.610554722085495,-0.33509429213605,0.063,0.069,1
"TRMT61A",0.610566696389295,0.263434275499247,0.04,0.035,1
"CD2",0.611561696642365,-0.588911518478622,0.01,0.013,1
"HARS2",0.611561696642365,0.542209937070788,0.013,0.01,1
"NCR3",0.611561696642365,-0.459813377131389,0.01,0.013,1
"PAXIP1-AS2",0.611561696642365,-1.21625003013432,0.01,0.013,1
"FGD3",0.611561696642365,-0.408758147119483,0.01,0.013,1
"ST3GAL1",0.611822645882809,-0.406927906018908,0.01,0.013,1
"CDIPT",0.611926953493714,0.390650379435539,0.031,0.027,1
"ITGB1",0.611929856026967,-0.441006508632571,0.02,0.023,1
"DNAJC11",0.612083668670231,0.396520255496096,0.013,0.01,1
"CUX1",0.612083668670231,-0.443779315878364,0.01,0.013,1
"SCAF8",0.612605837692061,-0.397579059359336,0.01,0.013,1
"GHDC",0.612605837692061,0.33123137730085,0.013,0.01,1
"ZNF17",0.612605837692061,-0.311679596376261,0.01,0.013,1
"TERF1",0.612885496600154,-0.286689006163292,0.068,0.076,1
"SETDB1",0.613128203492977,0.274581547382132,0.013,0.01,1
"RCOR3",0.613128203492977,-0.373794473266916,0.01,0.013,1
"ANAPC1",0.613128203492977,-0.318167743894163,0.01,0.013,1
"MKLN1",0.613128203492977,-0.344382780922924,0.01,0.013,1
"GNAI2",0.613526540368009,0.541989503282812,0.042,0.037,1
"MON1A",0.614173512494881,-0.29810713936943,0.01,0.013,1
"SMIM13",0.614269452844305,-0.360483425146056,0.02,0.023,1
"NCK1",0.614860497857514,-0.341231491632291,0.055,0.06,1
"ZNF701",0.615929798571872,0.33277274417753,0.031,0.027,1
"ZNF217",0.61626651858856,-0.297622958614723,0.01,0.013,1
"SEC23IP",0.616430967270704,-0.257071867844323,0.027,0.032,1
"ACAD9",0.617268571807376,0.621658837978157,0.022,0.018,1
"P4HA1",0.617702720379469,-0.262935594843654,0.021,0.025,1
"ARMC6",0.618270096353132,0.351504434481412,0.031,0.027,1
"SUPT6H",0.6183626368656,-0.290622823020866,0.01,0.013,1
"ZNF43",0.618887152969287,1.0199480547204,0.013,0.01,1
"RPUSD4",0.619944110232302,0.372004060153374,0.031,0.027,1
"RBM19",0.620527599006278,-0.381041297379382,0.02,0.023,1
"SHPRH",0.621053443815968,0.525569443677946,0.022,0.018,1
"ZNF211",0.621053443815968,0.513895992078761,0.022,0.018,1
"ZNF33A",0.621337883779375,0.295377898379069,0.042,0.037,1
"TNKS2",0.622051128822682,0.418076798499291,0.022,0.018,1
"APPBP2",0.62248894163246,-0.305308432889374,0.02,0.023,1
"RWDD4",0.623633867488592,-0.41283280461322,0.027,0.032,1
"SIAH1",0.624241912275719,0.543020317941534,0.042,0.037,1
"KIAA0922",0.624448421605953,0.382131733240067,0.022,0.018,1
"C17orf70",0.624944399133915,-1.85602007547499,0.009,0.012,1
"ZNF567",0.626828098022061,-0.250633398352833,0.027,0.032,1
"ISOC1",0.627270048718066,0.255801967051492,0.104,0.097,1
"UBA5",0.628025875351428,0.379061586919786,0.042,0.037,1
"WIPI1",0.628043066035783,-0.844002775352565,0.009,0.012,1
"KDM7A",0.628889316231889,-0.725097983795545,0.009,0.012,1
"CPPED1",0.629453745158125,-0.716023969346865,0.009,0.012,1
"GPALPP1",0.629455552339498,0.287629005283216,0.022,0.018,1
"ZSCAN21",0.630018390600861,-0.703920828432917,0.009,0.012,1
"ETFDH",0.630583252286251,-0.568877122918418,0.009,0.012,1
"HAUS6",0.631463198082794,0.282487082401426,0.022,0.018,1
"SLAMF7",0.631575127432665,0.506220272202826,0.08,0.074,1
"PTTG1IP",0.632276289709686,0.533728888661139,0.027,0.023,1
"SMARCD2",0.632279132054183,-0.645792034988672,0.009,0.012,1
"ANAPC13",0.632781695322589,-0.256639427870821,0.057,0.064,1
"TMEM131",0.633410794741851,-0.758063863009723,0.009,0.012,1
"ATG13",0.633976948111193,-0.551839016714858,0.009,0.012,1
